,position,total_points,transfers_change,selected,was_home,teamsStrDiff,lag_influence,lag_creativity,lag_threat,clean_sheets
46529,DEF,8,-5400,414020,True,75.0,56.0,2.8,37.0,0
17617,DEF,2,-51,416463,False,120.0,56.0,2.8,37.0,0
47342,DEF,2,-51,416463,False,165.0,22.4,2.3,5.0,0
23878,DEF,10,-2093,332667,False,160.0,0.0,0.0,0.0,0
53603,DEF,10,-2093,332667,False,155.0,66.2,0.4,19.0,0
24729,DEF,6,13226,347795,True,25.0,66.2,0.4,19.0,1
54454,DEF,6,13226,347795,True,65.0,18.8,0.1,2.0,1
25805,DEF,1,9805,358563,False,-160.0,18.8,0.1,2.0,0
55530,DEF,1,9805,358563,False,-25.0,1.0,0.5,0.0,0
27646,DEF,11,-32590,393236,True,-20.0,0.0,0.0,0.0,1
57371,DEF,11,-32590,393236,True,35.0,52.2,25.3,6.0,1
28754,DEF,1,102498,511483,False,125.0,52.2,25.3,6.0,0
58479,DEF,1,102498,511483,False,170.0,33.4,1.4,9.0,0
28755,DEF,1,102498,511483,False,90.0,33.4,1.4,9.0,0
58480,DEF,1,102498,511483,False,50.0,9.2,0.3,0.0,0
29643,DEF,2,-4688,493293,True,25.0,9.2,0.3,0.0,0
59368,DEF,2,-4688,493293,True,70.0,18.6,0.4,4.0,0
117,GK,3,0,10715,False,-10.0,18.6,0.4,4.0,0
1374,GK,2,576,15210,False,-35.0,0.0,0.0,0.0,0
2064,GK,1,684,17013,True,-90.0,42.4,0.0,0.0,0
2769,GK,1,2168,20306,False,35.0,10.8,0.0,0.0,0
3486,GK,2,3749,24690,True,-45.0,0.4,0.0,0.0,0
4217,GK,3,7160,35539,False,-5.0,10.6,0.0,0.0,0
4218,GK,1,7160,35539,True,5.0,27.2,0.0,0.0,0
5011,GK,3,-3594,29057,True,-175.0,19.2,0.0,0.0,0
5738,GK,3,-3657,26016,False,25.0,28.4,0.0,0.0,0
6469,GK,2,-2048,24179,False,-70.0,47.6,0.0,0.0,0
7200,GK,3,-1152,23278,True,-315.0,33.8,0.0,0.0,0
7935,GK,3,1091,24822,False,-35.0,29.8,0.0,0.0,0
8678,GK,3,2377,27825,True,-45.0,26.8,0.0,0.0,0
9427,GK,1,1209,29381,False,-10.0,50.4,0.0,0.0,0
10180,GK,1,-548,29026,True,-310.0,22.6,0.0,0.0,0
10937,GK,2,-2344,26879,True,-310.0,45.4,0.0,0.0,0
12372,GK,6,-2878,28244,True,-225.0,28.2,0.0,0.0,1
13084,GK,1,5990,35173,False,60.0,18.6,0.0,0.0,0
13856,GK,2,367,35634,True,-135.0,16.0,0.0,0.0,0
14631,GK,5,583,37230,False,45.0,37.0,0.0,0.0,0
15420,GK,6,514,38055,True,-155.0,44.4,0.0,0.0,1
17031,GK,1,26903,66563,True,15.0,20.0,0.0,0.0,0
17871,GK,4,3993,86908,True,-165.0,6.0,0.0,0.0,0
17872,GK,3,3993,86908,False,-150.0,39.2,0.0,0.0,0
19479,GK,2,4153,73235,True,-230.0,72.2,0.0,0.0,0
20324,GK,3,21084,95824,False,20.0,42.4,0.0,0.0,0
20325,GK,1,21084,95824,False,-10.0,22.2,0.0,0.0,0
21141,GK,2,16267,365495,True,-45.0,35.6,0.0,0.0,0
21580,GK,1,-14374,95893,False,-80.0,18.4,0.0,0.0,0
22423,GK,2,-5595,90683,False,-260.0,15.4,0.0,0.0,0
23268,GK,2,-653,90320,True,-45.0,30.0,0.0,0.0,0
24116,GK,3,-3186,87406,False,-265.0,7.4,0.0,0.0,0
25015,GK,1,-1448,80597,True,-45.0,59.2,0.0,0.0,0
26085,GK,2,-6217,80196,False,-10.0,32.4,0.0,0.0,0
27027,GK,3,-989,79604,True,-45.0,26.4,0.0,0.0,0
27937,GK,2,-4553,73939,False,-10.0,19.4,0.0,0.0,0
29788,MID,2,0,31892,True,145.0,12.2,10.0,0.0,0
30441,MID,3,-2840,36762,False,230.0,23.8,27.6,2.0,1
31042,MID,1,-3509,35427,True,130.0,18.6,24.1,13.0,0
34676,MID,1,-550,19294,True,-115.0,0.0,0.0,0.0,0
49134,MID,1,-49,15089,False,220.0,0.0,0.0,0.0,0
49972,MID,1,6,15116,True,65.0,1.8,1.9,2.0,0
51234,MID,1,-15,15152,False,-65.0,0.0,0.0,0.0,0
52077,MID,3,8,15171,True,-30.0,4.2,0.3,0.0,1
54647,MID,1,-20,15188,False,205.0,0.0,0.0,0.0,0
54648,MID,3,-20,15188,True,145.0,0.2,0.2,0.0,1
55727,MID,1,20,15244,False,130.0,11.6,26.5,6.0,0
56679,MID,2,68,15335,True,150.0,13.4,5.0,0.0,1
57563,MID,3,92,15463,False,130.0,16.2,13.9,11.0,1
58671,MID,1,108,15613,True,145.0,7.8,1.5,0.0,0
29808,DEF,7,0,37677,False,5.0,0.0,0.0,0.0,1
31752,DEF,7,-4008,37196,False,-250.0,0.0,0.0,0.0,0
32457,DEF,8,38807,85081,True,-180.0,44.0,0.2,35.0,1
33174,DEF,5,32860,119088,False,45.0,23.6,6.1,4.0,1
33900,DEF,1,61430,189770,True,-5.0,12.0,1.5,0.0,0
34699,DEF,2,36571,232908,True,25.0,9.4,1.0,2.0,0
35425,DEF,1,-26645,197383,False,-55.0,20.8,0.8,0.0,0
36156,DEF,2,-17719,180261,False,-70.0,27.2,0.7,0.0,0
36887,DEF,2,-8784,172687,True,-125.0,18.6,0.3,0.0,0
37620,DEF,1,-9081,163792,False,30.0,15.4,0.4,0.0,0
45103,DEF,1,-604,70690,True,-5.0,0.0,0.0,0.0,0
45903,DEF,1,-460,70361,False,-65.0,11.8,0.1,0.0,0
46713,DEF,2,-516,70021,True,0.0,15.0,0.8,0.0,0
47546,DEF,1,-1551,68263,True,-5.0,40.6,0.4,0.0,0
58700,DEF,1,-529,60229,False,-120.0,0.0,0.0,0.0,0
2564,DEF,1,971,1290,False,-180.0,19.2,0.3,0.0,0
32289,DEF,1,971,1290,False,-250.0,0.4,0.6,0.0,0
3279,DEF,8,3714,6188,True,-35.0,0.4,0.6,0.0,1
33004,DEF,8,3714,6188,True,-180.0,24.0,19.1,10.0,1
3997,DEF,6,12092,19642,False,105.0,24.0,19.1,10.0,1
33722,DEF,6,12092,19642,False,45.0,21.2,13.3,21.0,1
4792,DEF,1,15975,38544,True,-135.0,21.2,13.3,21.0,0
34517,DEF,1,15975,38544,True,-5.0,8.8,5.0,14.0,0
5526,DEF,2,37515,83499,True,15.0,8.8,5.0,14.0,0
35251,DEF,2,37515,83499,True,25.0,14.4,17.9,4.0,0
6255,DEF,1,-14231,62588,False,5.0,14.4,17.9,4.0,0
35980,DEF,1,-14231,62588,False,-55.0,12.4,16.6,0.0,0
6986,DEF,2,-8413,54469,False,75.0,12.4,16.6,0.0,0
36711,DEF,2,-8413,54469,False,-70.0,7.2,1.2,2.0,0
7719,DEF,2,-2340,52715,True,-165.0,7.2,1.2,2.0,0
37444,DEF,2,-2340,52715,True,-125.0,7.0,1.3,2.0,0
8461,DEF,1,-3281,49670,False,15.0,7.0,1.3,2.0,0
38186,DEF,1,-3281,49670,False,30.0,24.8,2.1,8.0,0
9208,DEF,1,5134,56139,True,-45.0,24.8,2.1,8.0,0
38933,DEF,1,5134,56139,True,5.0,25.0,33.5,4.0,0
10718,DEF,6,-1677,50312,True,-45.0,3.4,0.3,0.0,1
40443,DEF,6,-1677,50312,True,-5.0,9.6,6.7,2.0,1
11476,DEF,6,1473,52164,True,-90.0,9.6,6.7,2.0,1
41201,DEF,6,1473,52164,True,-35.0,18.2,5.7,0.0,1
12173,DEF,2,6972,60082,False,70.0,18.2,5.7,0.0,0
41898,DEF,2,6972,60082,False,-110.0,5.2,11.0,0.0,0
12869,DEF,1,18904,86633,True,5.0,5.2,11.0,0.0,0
42594,DEF,1,18904,86633,True,-125.0,22.0,28.3,22.0,0
13633,DEF,1,-3658,75609,False,75.0,22.0,28.3,22.0,0
43358,DEF,1,-3658,75609,False,65.0,0.4,0.4,0.0,0
14406,DEF,2,-9123,66568,True,-310.0,0.4,0.4,0.0,0
44131,DEF,2,-9123,66568,True,-190.0,7.0,1.9,10.0,0
15192,DEF,1,-2893,64415,False,50.0,7.0,1.9,10.0,0
44917,DEF,1,-2893,64415,False,15.0,6.0,0.7,4.0,0
15990,DEF,6,-456,64524,True,-45.0,6.0,0.7,4.0,1
45715,DEF,6,-456,64524,True,-5.0,13.4,13.2,13.0,1
16799,DEF,1,5542,70570,False,130.0,13.4,13.2,13.0,0
46524,DEF,1,5542,70570,False,-65.0,19.0,6.0,22.0,0
17612,DEF,2,-750,69979,True,-45.0,19.0,6.0,22.0,0
47337,DEF,2,-750,69979,True,0.0,13.2,1.3,6.0,0
19260,DEF,7,-2616,63558,False,50.0,8.6,9.0,0.0,0
48985,DEF,7,-2616,63558,False,-55.0,37.0,21.8,6.0,0
20074,DEF,6,5506,70552,True,-155.0,37.0,21.8,6.0,1
49799,DEF,6,5506,70552,True,-80.0,19.6,10.4,2.0,1
20987,DEF,1,11620,82807,False,75.0,19.6,10.4,2.0,0
50712,DEF,1,11620,82807,False,20.0,2.0,1.4,6.0,0
21390,DEF,10,26860,295862,True,-175.0,2.0,1.4,6.0,1
51115,DEF,10,26860,295862,True,-125.0,34.4,15.8,35.0,1
22183,DEF,1,51756,161885,False,145.0,34.4,15.8,35.0,0
51908,DEF,1,51756,161885,False,35.0,1.0,2.3,2.0,0
23873,DEF,2,-14305,152068,True,-225.0,0.0,0.0,0.0,0
53598,DEF,2,-14305,152068,True,-165.0,8.4,16.1,2.0,0
24724,DEF,6,-9539,142870,False,75.0,8.4,16.1,2.0,1
54449,DEF,6,-9539,142870,False,0.0,18.4,1.5,2.0,1
25798,DEF,6,-8885,130157,True,-315.0,18.4,1.5,2.0,0
55523,DEF,6,-8885,130157,True,5.0,46.8,1.3,17.0,0
26770,DEF,6,5812,140800,True,-45.0,46.8,1.3,17.0,0
56495,DEF,6,5812,140800,True,0.0,27.8,25.7,4.0,0
27641,DEF,6,12136,154073,False,75.0,27.8,25.7,4.0,1
57366,DEF,6,12136,154073,False,-15.0,13.0,2.3,9.0,1
29638,DEF,1,21037,175210,False,120.0,14.4,1.2,0.0,0
59363,DEF,1,21037,175210,False,-120.0,0.4,0.1,0.0,0
32543,MID,1,245,2573,True,-10.0,0.0,0.0,0.0,0
33260,MID,1,697,3585,False,-130.0,1.6,0.8,0.0,0
35512,MID,1,257,4039,False,55.0,0.0,0.0,0.0,0
36243,MID,1,340,4481,True,-180.0,17.8,23.4,0.0,0
36974,MID,2,749,5359,False,25.0,12.2,1.1,0.0,1
37711,MID,1,104,5452,True,-140.0,2.4,1.4,7.0,0
38454,MID,1,504,6076,False,-40.0,6.6,0.1,0.0,0
39203,MID,2,187,6274,False,-155.0,0.4,3.2,0.0,0
41455,MID,1,-495,6331,False,-10.0,0.0,0.0,0.0,0
42145,MID,1,-383,5955,True,-20.0,1.2,0.4,0.0,0
42861,MID,1,-98,5948,False,-25.0,3.4,0.0,9.0,0
43633,MID,2,-115,5870,True,-20.0,6.6,1.6,0.0,1
44409,MID,3,-190,5694,False,-80.0,15.8,12.8,0.0,1
45198,MID,2,172,5942,True,-140.0,19.4,0.7,0.0,0
45999,MID,1,112,6061,False,5.0,5.0,3.9,8.0,0
46809,MID,1,-15,6083,True,-100.0,3.8,0.3,0.0,0
48567,MID,1,-29,6347,True,10.0,0.0,0.0,0.0,0
49262,MID,2,-117,6183,False,-120.0,3.4,0.3,0.0,0
50115,MID,2,-81,6124,True,-35.0,13.6,8.3,0.0,0
51363,MID,2,31,6029,False,20.0,10.2,14.8,1.0,0
53052,MID,2,-194,6060,True,-50.0,0.0,0.0,0.0,0
53901,MID,2,81,6164,False,40.0,3.0,13.3,22.0,0
54815,MID,2,293,6548,True,-205.0,21.0,17.7,2.0,0
54816,MID,1,293,6548,True,-15.0,13.6,7.7,2.0,0
57739,MID,1,-154,5645,True,-15.0,0.0,0.0,0.0,0
58804,MID,1,-98,5542,False,-10.0,1.4,8.9,0.0,0
528,MID,7,0,89660,False,45.0,4.0,10.5,0.0,0
30253,MID,7,0,89660,False,95.0,32.8,11.0,16.0,0
1138,MID,2,20735,131348,True,-90.0,32.8,11.0,16.0,0
30863,MID,2,20735,131348,True,0.0,24.4,30.9,6.0,0
1801,MID,1,-7672,124573,False,45.0,24.4,30.9,6.0,0
31526,MID,1,-7672,124573,False,-40.0,7.4,0.1,0.0,0
3214,MID,1,-20841,69029,True,-265.0,0.0,0.0,0.0,0
32939,MID,1,-20841,69029,True,-260.0,25.4,10.8,2.0,0
3932,MID,2,-3914,65865,False,-95.0,25.4,10.8,2.0,0
33657,MID,2,-3914,65865,False,30.0,26.6,14.5,26.0,0
4718,MID,8,-1869,64237,True,60.0,26.6,14.5,26.0,1
34443,MID,8,-1869,64237,True,30.0,38.8,3.7,60.0,1
5461,MID,8,11073,76392,True,-180.0,38.8,3.7,60.0,0
35186,MID,8,11073,76392,True,-160.0,36.4,0.6,33.0,0
6190,MID,2,40759,119608,False,-15.0,36.4,0.6,33.0,0
35915,MID,2,40759,119608,False,60.0,0.0,0.7,8.0,0
6921,MID,1,17331,136367,True,0.0,0.0,0.7,8.0,0
36646,MID,1,17331,136367,True,0.0,2.8,1.9,0.0,0
7654,MID,1,2121,139000,False,45.0,2.8,1.9,0.0,0
37379,MID,1,2121,139000,False,15.0,3.4,2.3,2.0,0
8395,MID,7,-11985,126454,True,0.0,3.4,2.3,2.0,0
38120,MID,7,-11985,126454,True,0.0,52.4,5.2,57.0,0
9141,MID,8,19459,148543,False,100.0,52.4,5.2,57.0,0
38866,MID,8,19459,148543,False,-35.0,38.4,1.1,67.0,0
9894,MID,2,43210,193302,True,0.0,38.4,1.1,67.0,0
39619,MID,2,43210,193302,True,5.0,7.6,2.8,2.0,0
10649,MID,2,14161,206787,False,-25.0,7.6,2.8,2.0,0
40374,MID,2,14161,206787,False,-25.0,13.2,0.8,0.0,0
11407,MID,2,-5760,200768,False,90.0,13.2,0.8,0.0,0
41132,MID,2,-5760,200768,False,0.0,3.6,1.8,0.0,0
12112,MID,3,-12292,187766,True,0.0,3.6,1.8,0.0,1
41837,MID,3,-12292,187766,True,10.0,16.2,3.0,0.0,1
12804,MID,3,-17138,170163,True,-120.0,16.2,3.0,0.0,1
42529,MID,3,-17138,170163,True,-120.0,9.2,0.8,4.0,1
13563,MID,9,-9190,163086,False,-205.0,9.2,0.8,4.0,1
43288,MID,9,-9190,163086,False,-115.0,54.4,0.7,37.0,1
14336,MID,3,-1286,162340,True,-110.0,54.4,0.7,37.0,1
44061,MID,3,-1286,162340,True,-75.0,3.6,1.3,6.0,1
15120,MID,2,1090,164018,False,115.0,3.6,1.3,6.0,0
44845,MID,2,1090,164018,False,65.0,30.0,11.8,4.0,0
15917,MID,2,-9391,155389,True,0.0,30.0,11.8,4.0,0
45642,MID,2,-9391,155389,True,5.0,3.0,3.8,13.0,0
16724,MID,1,-8724,146870,False,20.0,3.0,3.8,13.0,0
46449,MID,1,-8724,146870,False,-25.0,0.0,2.6,9.0,0
17536,MID,2,-13134,133844,True,-265.0,0.0,2.6,9.0,0
47261,MID,2,-13134,133844,True,-185.0,10.2,0.9,0.0,0
18490,MID,1,-8837,123152,False,80.0,10.2,0.9,0.0,0
48215,MID,1,-8837,123152,False,80.0,3.2,10.3,0.0,0
19204,MID,2,-5274,119187,True,0.0,3.2,10.3,0.0,0
48929,MID,2,-5274,119187,True,-80.0,28.4,1.3,8.0,0
19996,MID,7,-4511,115915,False,50.0,28.4,1.3,8.0,0
49721,MID,7,-4511,115915,False,35.0,58.8,1.8,25.0,0
20900,MID,1,2625,118858,True,50.0,58.8,1.8,25.0,0
50625,MID,1,2625,118858,True,-120.0,11.2,1.3,23.0,0
21359,MID,2,1579,117176,True,-185.0,11.2,1.3,23.0,0
51084,MID,2,1579,117176,True,0.0,21.2,1.5,8.0,0
22105,MID,1,-5399,115412,False,40.0,21.2,1.5,8.0,0
51830,MID,1,-5399,115412,False,-80.0,28.6,21.1,9.0,0
22949,MID,2,-4494,110992,True,-130.0,28.6,21.1,9.0,0
52674,MID,2,-4494,110992,True,-120.0,15.0,11.4,11.0,0
23795,MID,1,-5284,105724,False,45.0,15.0,11.4,11.0,0
53520,MID,1,-5284,105724,False,50.0,5.8,10.5,2.0,0
24646,MID,1,-3096,102770,True,-75.0,5.8,10.5,2.0,0
54371,MID,1,-3096,102770,True,-15.0,5.2,10.9,0.0,0
25701,MID,3,-5144,96767,False,75.0,5.2,10.9,0.0,0
55426,MID,3,-5144,96767,False,75.0,28.0,10.6,2.0,0
26680,MID,2,-4289,93334,True,-270.0,28.0,10.6,2.0,0
56405,MID,2,-4289,93334,True,10.0,21.4,20.9,17.0,0
27563,MID,2,-2228,91287,False,20.0,21.4,20.9,17.0,0
57288,MID,2,-2228,91287,False,45.0,21.0,11.1,2.0,0
28640,MID,10,-2478,88533,True,10.0,21.0,11.1,2.0,0
58365,MID,10,-2478,88533,True,-175.0,53.8,36.1,27.0,0
29559,MID,2,-222,88721,False,-210.0,53.8,36.1,27.0,0
59284,MID,2,-222,88721,False,-220.0,10.2,0.6,2.0,0
1026,DEF,1,-803,8337,True,-110.0,0.0,0.0,0.0,0
1672,DEF,1,-711,8171,False,5.0,7.6,0.4,0.0,0
3799,DEF,1,-159,7907,False,45.0,0.0,0.0,0.0,0
4573,DEF,2,-291,7656,True,-265.0,11.4,0.3,0.0,0
5328,DEF,2,64,7896,True,-185.0,8.2,0.5,0.0,0
6057,DEF,2,770,8879,False,0.0,13.8,0.8,0.0,0
6788,DEF,4,-236,8688,True,-180.0,6.4,2.3,2.0,0
7520,DEF,2,3545,12962,False,70.0,38.6,11.3,0.0,0
8260,DEF,2,-401,12176,True,-130.0,12.0,4.2,0.0,0
9005,DEF,1,1262,13967,False,45.0,14.0,0.7,21.0,0
9758,DEF,1,-57,13677,False,-250.0,8.4,0.6,4.0,0
10512,DEF,9,2438,16352,True,50.0,22.0,1.8,7.0,1
11270,DEF,2,7811,25145,True,0.0,13.4,1.1,0.0,0
12680,DEF,2,-1852,20791,True,-90.0,15.6,6.2,5.0,0
13423,DEF,5,-177,20916,False,0.0,24.0,1.1,33.0,0
14196,DEF,6,3498,24887,True,0.0,40.6,11.6,2.0,1
14978,DEF,5,2111,27254,False,0.0,10.2,1.6,0.0,1
15773,DEF,1,342,27709,True,-120.0,6.8,0.8,0.0,0
16577,DEF,1,-956,26778,False,-25.0,5.2,2.3,4.0,0
17389,DEF,1,244,27158,True,0.0,13.4,0.7,0.0,0
18313,DEF,2,-1156,25608,False,-70.0,2.4,5.1,0.0,0
19082,DEF,5,5459,33696,True,60.0,18.0,2.3,0.0,1
20736,DEF,4,-950,30458,True,-75.0,10.6,3.3,7.0,0
22800,DEF,2,1491,30598,False,55.0,4.2,1.3,0.0,0
24496,DEF,4,-172,29612,False,35.0,15.2,2.1,0.0,0
25499,DEF,2,9807,44020,True,0.0,5.6,0.6,0.0,0
26511,DEF,11,-4844,34494,True,10.0,21.6,11.4,2.0,0
28442,DEF,1,-2181,31723,True,0.0,17.6,0.7,0.0,0
203,DEF,1,0,1514140,False,245.0,0.0,0.0,0.0,0
29928,DEF,1,0,1514140,False,190.0,13.6,9.1,0.0,0
843,DEF,2,6308,1689685,True,140.0,13.6,9.1,0.0,0
30568,DEF,2,6308,1689685,True,125.0,18.4,37.1,38.0,0
1461,DEF,1,-421221,1269374,False,265.0,18.4,37.1,38.0,0
31186,DEF,1,-421221,1269374,False,65.0,8.6,23.6,0.0,0
2151,DEF,12,-82951,1227752,True,-45.0,8.6,23.6,0.0,1
31876,DEF,12,-82951,1227752,True,120.0,31.2,71.4,4.0,1
4317,DEF,1,-108550,801593,False,200.0,0.0,0.0,0.0,0
34042,DEF,1,-108550,801593,False,120.0,4.0,14.0,0.0,0
5099,DEF,1,-3850,812108,False,270.0,4.0,14.0,0.0,0
34824,DEF,1,-3850,812108,False,105.0,13.8,7.3,0.0,0
5827,DEF,6,18106,838984,True,140.0,13.8,7.3,0.0,1
35552,DEF,6,18106,838984,True,120.0,10.4,18.9,15.0,1
6558,DEF,5,3745,849517,True,140.0,10.4,18.9,15.0,1
36283,DEF,5,3745,849517,True,120.0,10.0,17.4,5.0,1
7289,DEF,2,1331,854732,False,315.0,10.0,17.4,5.0,0
37014,DEF,2,1331,854732,False,55.0,21.2,80.2,8.0,0
8029,DEF,7,3525,864267,True,140.0,21.2,80.2,8.0,1
37754,DEF,7,3525,864267,True,40.0,10.2,31.6,0.0,1
8772,DEF,8,-910,866546,False,15.0,10.2,31.6,0.0,0
38497,DEF,8,-910,866546,False,-75.0,53.4,1.4,17.0,0
9522,DEF,13,76754,956557,True,65.0,53.4,1.4,17.0,0
39247,DEF,13,76754,956557,True,105.0,47.2,33.7,25.0,0
10275,DEF,12,149074,1113499,False,340.0,47.2,33.7,25.0,1
40000,DEF,12,149074,1113499,False,210.0,41.8,105.0,5.0,1
11032,DEF,4,248923,1383001,False,300.0,41.8,105.0,5.0,0
40757,DEF,4,248923,1383001,False,220.0,33.6,79.6,2.0,0
11770,DEF,9,322910,1762447,True,20.0,33.6,79.6,2.0,1
41495,DEF,9,322910,1762447,True,0.0,27.8,85.9,8.0,1
12457,DEF,5,133583,1881124,True,-125.0,27.8,85.9,8.0,0
42182,DEF,5,133583,1881124,True,-65.0,32.0,45.9,6.0,0
13181,DEF,8,420770,2295957,False,325.0,32.0,45.9,6.0,1
42906,DEF,8,420770,2295957,False,110.0,27.8,59.2,1.0,1
15520,DEF,1,-103803,2229944,True,50.0,0.0,0.0,0.0,0
45245,DEF,1,-103803,2229944,True,120.0,9.2,14.4,6.0,0
16322,DEF,1,-8375,2228503,False,20.0,9.2,14.4,6.0,0
46047,DEF,1,-8375,2228503,False,30.0,6.2,19.3,0.0,0
17132,DEF,4,106692,2344969,True,190.0,6.2,19.3,0.0,0
46857,DEF,4,106692,2344969,True,0.0,26.6,30.2,1.0,0
24226,DEF,1,-1700,841961,True,140.0,0.0,0.0,0.0,0
53951,DEF,1,-1700,841961,True,125.0,10.6,26.3,3.0,0
25153,DEF,9,189750,1123240,False,315.0,10.6,26.3,3.0,0
54878,DEF,9,189750,1123240,False,145.0,45.6,15.3,7.0,0
25154,DEF,1,189750,1123240,False,275.0,45.6,15.3,7.0,0
54879,DEF,1,189750,1123240,False,180.0,17.4,20.8,1.0,0
26206,DEF,1,74496,1117795,False,270.0,17.4,20.8,1.0,0
55931,DEF,1,74496,1117795,False,175.0,21.6,42.5,30.0,0
28079,DEF,1,-59193,1063976,False,210.0,18.0,35.1,22.0,0
57804,DEF,1,-59193,1063976,False,205.0,16.4,25.6,8.0,0
29129,DEF,6,45493,1129377,True,140.0,16.4,25.6,8.0,1
58854,DEF,6,45493,1129377,True,130.0,9.6,43.4,18.0,1
30598,MID,1,157,567,False,25.0,0.0,0.0,0.0,0
548,DEF,8,0,19560,False,70.0,0.0,0.0,0.0,1
30273,DEF,8,0,19560,False,35.0,14.6,2.6,2.0,1
1156,DEF,2,17680,68294,True,-295.0,14.6,2.6,2.0,0
30881,DEF,2,17680,68294,True,-200.0,10.8,28.2,8.0,0
1822,DEF,2,11191,83531,False,0.0,10.8,28.2,8.0,0
31547,DEF,2,11191,83531,False,-15.0,9.6,8.9,2.0,0
2522,DEF,4,6535,93828,True,-30.0,9.6,8.9,2.0,0
32247,DEF,4,6535,93828,True,-5.0,23.8,17.6,4.0,0
3236,DEF,1,7784,104512,False,-60.0,23.8,17.6,4.0,0
32961,DEF,1,7784,104512,False,30.0,13.2,2.1,2.0,0
3954,DEF,5,8825,115034,True,-105.0,13.2,2.1,2.0,1
33679,DEF,5,8825,115034,True,-30.0,14.8,2.5,0.0,1
4742,DEF,6,513,115587,False,-25.0,14.8,2.5,0.0,1
34467,DEF,6,513,115587,False,-55.0,27.2,0.8,0.0,1
5483,DEF,6,40887,162568,True,-30.0,27.2,0.8,0.0,1
35208,DEF,6,40887,162568,True,-15.0,23.6,32.6,0.0,1
6943,DEF,1,-4716,162620,True,-160.0,20.0,12.2,7.0,0
36668,DEF,1,-4716,162620,True,-135.0,4.8,0.7,0.0,0
7676,DEF,15,6859,170432,False,55.0,4.8,0.7,0.0,1
37401,DEF,15,6859,170432,False,-65.0,50.2,0.6,17.0,1
8418,DEF,1,428392,617475,True,-30.0,50.2,0.6,17.0,0
38143,DEF,1,428392,617475,True,-15.0,19.6,4.8,0.0,0
9165,DEF,1,210624,838063,False,45.0,19.6,4.8,0.0,0
38890,DEF,1,210624,838063,False,-120.0,19.4,9.3,2.0,0
9918,DEF,2,-26424,792502,False,0.0,19.4,9.3,2.0,0
39643,DEF,2,-26424,792502,False,0.0,15.0,10.9,2.0,0
10673,DEF,1,-13687,780880,True,-30.0,15.0,10.9,2.0,0
40398,DEF,1,-13687,780880,True,-10.0,9.6,14.2,0.0,0
12133,DEF,1,-147608,416268,False,-255.0,0.0,0.0,0.0,0
41858,DEF,1,-147608,416268,False,-250.0,13.6,0.1,0.0,0
12826,DEF,1,-15437,410490,True,-140.0,13.6,0.1,0.0,0
42551,DEF,1,-15437,410490,True,-90.0,12.2,12.7,4.0,0
14360,DEF,6,-17284,378188,True,-30.0,18.6,4.1,4.0,0
44085,DEF,6,-17284,378188,True,-95.0,34.2,23.3,2.0,0
15941,DEF,1,332,371090,True,30.0,13.6,0.3,2.0,0
45666,DEF,1,332,371090,True,15.0,27.2,3.2,2.0,0
17562,DEF,1,-26052,326662,True,-120.0,12.6,5.1,0.0,0
47287,DEF,1,-26052,326662,True,-15.0,9.8,0.4,0.0,0
18522,DEF,2,-16240,304601,False,5.0,9.8,0.4,0.0,0
48247,DEF,2,-16240,304601,False,5.0,21.0,14.6,19.0,0
19223,DEF,5,24594,349759,True,20.0,21.0,14.6,19.0,1
48948,DEF,5,24594,349759,True,-135.0,3.8,3.0,6.0,1
20024,DEF,1,-11174,325398,False,-70.0,3.8,3.0,6.0,0
49749,DEF,1,-11174,325398,False,-55.0,14.0,1.6,4.0,0
20932,DEF,3,-503,325621,True,-20.0,14.0,1.6,4.0,0
50657,DEF,3,-503,325621,True,-190.0,22.4,46.5,10.0,0
22133,DEF,2,-1236,311511,False,35.0,22.4,46.5,10.0,0
51858,DEF,2,-1236,311511,False,50.0,23.0,17.8,4.0,0
22977,DEF,2,-3267,308362,False,0.0,23.0,17.8,4.0,0
52702,DEF,2,-3267,308362,False,65.0,20.2,3.1,2.0,0
24674,DEF,12,-4056,297084,False,-140.0,7.2,0.1,2.0,1
54399,DEF,12,-4056,297084,False,0.0,42.2,16.7,2.0,1
25735,DEF,6,243293,599588,True,-210.0,9.2,12.5,10.0,1
55460,DEF,6,243293,599588,True,-175.0,6.2,14.1,5.0,1
26713,DEF,2,-30416,509256,False,45.0,6.2,14.1,5.0,0
56438,DEF,2,-30416,509256,False,-30.0,8.2,16.2,4.0,0
27591,DEF,12,-19722,490793,True,-150.0,8.2,16.2,4.0,1
57316,DEF,12,-19722,490793,True,-135.0,47.0,27.0,56.0,1
28681,DEF,2,18705,507767,False,0.0,47.0,27.0,56.0,0
58406,DEF,2,18705,507767,False,20.0,9.8,1.0,8.0,0
29588,DEF,6,3702,514940,True,-215.0,9.8,1.0,8.0,1
59313,DEF,6,3702,514940,True,-15.0,17.6,22.3,17.0,1
51240,DEF,1,13,1398,False,75.0,0.0,0.0,0.0,0
56685,DEF,1,969,3618,True,70.0,5.0,17.8,4.0,0
57572,DEF,1,824,4956,True,70.0,0.0,0.0,0.0,0
58677,DEF,2,392,5091,True,-50.0,15.6,13.9,7.0,0
281,DEF,2,0,732873,False,245.0,8.2,1.6,0.0,0
30006,DEF,2,0,732873,False,190.0,20.0,0.5,3.0,0
