,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points_x,transfers_in_x,transfers_in_event,transfers_out_x,transfers_out_event,value_form,value_season,web_name,region,minutes_x,goals_scored_x,assists_x,clean_sheets_x,goals_conceded_x,own_goals_x,penalties_saved_x,penalties_missed_x,yellow_cards_x,red_cards_x,saves_x,bonus_x,bps_x,influence_x,creativity_x,threat_x,ict_index_x,starts_x,expected_goals_x,expected_assists_x,expected_goal_involvements_x,expected_goals_conceded_x,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,team_name,team_id,plural_name_short,element,fixture,opponent_team,total_points_y,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes_y,goals_scored_y,assists_y,clean_sheets_y,goals_conceded_y,own_goals_y,penalties_saved_y,penalties_missed_y,yellow_cards_y,red_cards_y,saves_y,bonus_y,bps_y,influence_y,creativity_y,threat_y,ict_index_y,starts_y,expected_goals_y,expected_assists_y,expected_goal_involvements_y,expected_goals_conceded_y,value,transfers_balance,selected,transfers_in_y,transfers_out_y
20,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,51,11,4,True,2024-09-28T14:00:00Z,4,2,6,False,90,0,1,0,2,0,0,0,0,0,0,0,25,45.6,82.8,11.0,13.9,1,0.21,0.12,0.33,0.32,55,48216,177548,71786,23570
21,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,61,17,0,True,2024-10-05T14:00:00Z,3,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,30152,211295,60564,30412
22,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-38435,170817,2736,41171
23,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,81,12,2,True,2024-10-27T16:30:00Z,2,2,9,False,75,0,0,0,1,0,0,0,0,0,0,0,4,14.8,11.6,2.0,2.8,1,0.00,0.02,0.02,0.54,55,-33099,138466,809,33908
24,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,96,15,1,False,2024-11-02T12:30:00Z,1,0,10,False,70,0,0,0,1,0,0,0,1,0,0,0,5,3.4,14.0,7.0,2.4,1,0.04,0.11,0.15,0.48,55,3402,144967,17690,14288
25,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,False,90,0,0,0,1,0,0,0,0,0,0,0,3,12.0,1.5,1.0,1.5,1,0.04,0.01,0.05,1.28,55,-5918,139504,7533,13451
26,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,111,16,6,True,2024-11-23T15:00:00Z,3,0,12,False,87,0,0,1,0,0,0,0,0,0,0,0,25,4.4,22.8,10.0,3.7,1,0.05,0.05,0.10,0.27,55,45195,190060,54099,8904
27,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,129,19,1,False,2024-11-30T17:30:00Z,2,5,13,False,90,0,0,0,2,0,0,0,0,0,0,0,5,10.6,1.8,44.0,5.6,1,0.10,0.01,0.11,1.54,55,89241,283945,97434,8193
28,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,131,14,14,True,2024-12-04T20:15:00Z,2,0,14,False,90,1,0,1,0,0,0,0,0,0,0,2,39,36.4,2.9,39.0,7.8,1,0.16,0.06,0.22,0.22,55,23226,304887,39599,16373
29,100.0,100.0,445122,0,0,1,-1,1,2,6.8,6.8,2,Jurriën,5.8,6,False,,2024-10-04T13:30:05.569185Z,56,445122.jpg,3.6,Timber,5.7,False,,a,1,3,47,752863,73149,259258,8223,1.0,8.4,J.Timber,152.0,1040,1,1,4,10,0,0,0,3,0,0,2,167,178.0,168.8,139.0,48.3,12,0.67,0.46,1.13,10.05,170,67,101,21,103,9,128,33,,,,,,,0.06,0.0,0.04,0.1,0.87,0.87,102,11,16,5,70,14,68,24,1.04,0.35,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,6,145,9,2,False,2024-12-08T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,0,0,0,0,9,9.2,14.2,4.0,2.7,1,0.00,0.03,0.03,0.16,56,246232,573692,252312,6080
30,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,2,20,0,True,2024-08-17T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,16779,0,0
31,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,11,2,0,False,2024-08-24T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-3242,17038,708,3950
32,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2401,15992,828,3229
33,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1679,15388,672,2351
34,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,False,16,0,0,0,1,0,0,0,0,0,0,0,-1,5.2,0.0,0.0,0.5,0,0.00,0.00,0.00,0.99,49,-747,15120,390,1137
35,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-175,15474,948,1123
36,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,61,17,1,True,2024-10-05T14:00:00Z,3,1,7,False,1,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,0,0.00,0.00,0.00,0.04,48,395,16462,1626,1231
37,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,False,43,0,0,0,2,0,0,0,0,0,0,0,-4,3.0,0.2,0.0,0.3,0,0.00,0.00,0.00,1.69,48,-679,16198,557,1236
38,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,81,12,1,True,2024-10-27T16:30:00Z,2,2,9,False,36,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,0.5,0.0,0.6,0,0.00,0.00,0.00,0.45,48,-274,16194,482,756
39,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,96,15,0,False,2024-11-02T12:30:00Z,1,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,567,17175,1434,867
40,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,103,6,0,False,2024-11-10T16:30:00Z,1,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-830,16531,288,1118
41,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,111,16,1,True,2024-11-23T15:00:00Z,3,0,12,False,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.06,48,-257,16644,436,693
42,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,129,19,1,False,2024-11-30T17:30:00Z,2,5,13,False,45,0,0,0,0,0,0,0,0,0,0,0,3,10.0,0.0,0.0,1.0,0,0.00,0.00,0.00,0.84,48,-233,16587,255,488
43,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,131,14,6,True,2024-12-04T20:15:00Z,2,0,14,False,90,0,0,1,0,0,0,0,0,0,0,0,29,11.6,10.5,0.0,2.2,1,0.00,0.00,0.00,0.22,48,-236,16532,268,504
44,,,440854,0,0,-2,2,0,2,3.5,3.5,2,Jakub,2.5,8,False,,,48,440854.jpg,1.6,Kiwior,0.2,False,,a,1,3,13,13428,2015,19514,397,0.5,2.7,Kiwior,172.0,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.0,0.03,0.03,4.45,338,117,346,112,639,228,376,124,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,315,38,124,29,305,97,374,134,0.56,0.28,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,8,145,9,2,False,2024-12-08T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,0,0,0,0,8,11.4,2.2,0.0,1.4,1,0.00,0.03,0.03,0.16,48,2087,19127,2521,434
45,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,2,20,6,True,2024-08-17T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,26,14.8,0.9,0.0,1.6,1,0.00,0.00,0.00,0.47,60,0,3490919,0,0
46,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,11,2,6,False,2024-08-24T16:30:00Z,0,2,2,False,90,0,0,1,0,0,0,0,0,0,0,0,24,23.8,1.2,0.0,2.5,1,0.00,0.01,0.01,1.28,60,-54391,3770895,71155,125546
47,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,21,5,2,True,2024-08-31T11:30:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,10,22.0,1.3,0.0,2.3,1,0.00,0.01,0.01,1.83,60,16354,3954073,186343,169989
48,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,39,18,5,False,2024-09-15T13:00:00Z,0,1,4,False,90,0,0,1,0,0,0,0,1,0,0,0,22,8.2,0.4,2.0,1.1,1,0.00,0.01,0.01,0.74,60,-294232,3736254,95758,389990
49,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,0,0,7,24.2,0.3,0.0,2.5,1,0.00,0.00,0.00,2.16,60,-106785,3663934,39461,146246
50,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,2,0,0,0,1,0,0,0,4,13.0,1.5,0.0,1.5,1,0.00,0.01,0.01,0.32,60,-135179,3563681,170729,305908
51,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,4.0,2.0,1.9,1,0.00,0.03,0.03,0.65,60,-164493,3419740,60456,224949
52,100.0,100.0,462424,1,-1,2,-2,2,2,9.0,9.0,9,William,8.0,18,False,,2024-10-19T19:30:06.564445Z,62,462424.jpg,3.9,Saliba,27.1,False,,a,1,3,55,1467836,218920,2792549,8242,1.3,8.9,Saliba,73.0,1199,2,0,5,13,0,0,0,2,1,0,5,228,292.2,43.6,83.0,42.1,14,1.88,0.62,2.5,11.54,61,20,276,78,170,34,147,38,,,,,,,0.14,0.0,0.05,0.19,0.87,0.98,71,4,6,1,60,9,9,2,1.05,0.38,5,1350,1375,1360,1360,1340,1390,Arsenal,1,DEF,18,71,3,-3,False,2024-10-19T16:30:00Z,2,0,8,False,29,0,0,0,2,0,0,0,0,1,0,0,-12,0.0,0.1,0.0,0.0,1,0.00,0.00,0.00,0.03,60,-102072,3345949,43802,145874
